show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
80175421,Movie,I Am not an Easy Man,Eleonore Pourriat,Vincent Elbaz  Marie-Sophie Ferdane  Pierre Benezit  Blanche Gardin  Celine Menville,France,April 13  2018,2018,TV-MA,99 min,Comedies  International Movies  Romantic Movies,A shameless chauvinist gets a taste of his own medicine when he wakes up in a world dominated by women and locks horns with a powerful female author.
80104198,TV Show,Lost in Space,Unknown,Molly Parker  Toby Stephens  Max Jenkins  Taylor Russell  Mina Sundwall  Parker Posey  Ignacio Serricchio,United States,April 13  2018,2018,TV-PG,1 Season,TV Action & Adventure  TV Dramas  TV Sci-Fi & Fantasy,After crash-landing on an alien planet  the Robinson family fights against all odds to survive and escape. But they're surrounded by hidden dangers.
80239864,TV Show,O-Negative  Love Can’t Be Designed,Unknown,Jirayu La-ongmanee  Thanapob Leeratanakajorn  Violette Wautier  Supassra Thanachat  Arachaporn Pokinpakorn,Unknown,April 13  2018,2016,TV-MA,1 Season,International TV Shows  Romantic TV Shows  TV Dramas,Five schoolmates who share a blood type navigate the vagaries of friendship  love and university life.
80108518,Movie,Azhar,Anthony D'Souza,Emraan Hashmi  Prachi Desai  Nargis Fakhri  Lara Dutta  Kunaal Roy Kapur  Gautam Gulati  Anikie Maguire  Kulbhushan Kharbanda  Rajesh Sharma  Shernaz Patel  Veerendra Saxena,India,April 12  2019,2016,TV-PG,129 min,Dramas  International Movies  Sports Movies,This biopic traces the tumultuous life and career of top cricket player Mohammad Azharuddin  who led India's national team in the 1990s.
80172002,Movie,Band Aid,Zoe Lister-Jones,Zoe Lister-Jones  Adam Pally  Fred Armisen  Susie Essman  Retta  Hannah Simone  Brooklyn Decker  Angelique Cabral  Colin Hanks  Ravi V. Patel  Jamie Chung  Erinn Hayes  Gillian Zinser  Jesse Williams,United States,April 12  2019,2017,R,94 min,Comedies  Dramas  Independent Movies,A young married couple tries to save their disintegrating relationship by turning their fights into songs  with the help of an oddball neighbor.
80170483,Movie,Horror Story,Ayush Raina,Karan Kundra  Nishant Malkani  Hassan Zaidi  Ravish Desai  Radhika Menon  Aparna Bajpai  Nandini Vaid  Sheetal Singh  Bikramjeet Singh  Masood Akhtar,India,April 12  2019,2013,TV-MA,85 min,Horror Movies  International Movies,On a dare  seven college friends spend a night at an abandoned hotel rumored to be haunted and find themselves trapped in a nightmare.
80211621,TV Show,Huge in France,Unknown,Gad Elmaleh  Scott Keiji Takeda  Jordan Ver Hoeve  Erinn Hayes  Matthew Del Negro,United States,April 12  2019,2019,TV-MA,1 Season,TV Comedies,Eager to reconnect with his son  French comedy star Gad Elmaleh moves to LA  only to discover that he's left all his fame and celebrity perks behind.
80133153,Movie,Pickpockets,Peter Webber,Carlos Bardem  Natalia Reyes  Emiliano Pernia  Duban Prado  Marcela Mar,Colombia,April 12  2018,2017,TV-MA,108 min,Dramas  Independent Movies  International Movies,Aspiring teen thieves learn what it takes to be successful pickpockets on the streets of Bogotá from a master in the arts of trickery and deception.
80149145,Movie,Macho,Antonio Serrano,Miguel Rodarte  Cecilia Suárez  Aislinn Derbez  Renato López  Mario Iván Martínez  Valeria Vera  David Zorrilla  Ana de la Reguera  Manolo Cardona  Ofelia Medina,Mexico,April 12  2017,2016,TV-MA,101 min,Comedies  International Movies  LGBTQ Movies,A famous designer who's always pretended to be gay finds himself in crisis mode when threatened with exposure as the woman-chasing straight guy he is.
80164207,Movie,Radical: the Controversial Saga of Dada Figueiredo,Raphael Erichsen,Unknown,Brazil,April 12  2017,2013,TV-MA,71 min,Documentaries  International Movies  Sports Movies,This film chronicles the career of surfer Dadá Figueiredo  whose stormy personal life upended his status as a trendsetting '70s sports hero.
80198988,TV Show,Black Summer,Unknown,Jaime King  Justin Chu Cary  Christine Lee  Sal Velez Jr.  Kelsey Flower  Erika Hau  Edsson Morales  Gwynyth Walsh  Stafford Perry  Mustafa Alabssi,Canada  United States,April 11  2019,2019,TV-MA,1 Season,TV Action & Adventure  TV Dramas  TV Horror,In the dark  early days of a zombie apocalypse  complete strangers band together to find the strength they need to survive and get back to loved ones.
80106743,Movie,Kevin Hart: What Now?,Leslie Small,Kevin Hart  Don Cheadle  Halle Berry  Ed Helms  David Meunier,United States,April 11  2017,2016,R,96 min,Stand-Up Comedy,Frenetic comic Kevin Hart hits Philadelphia and dishes on suburban wildlife  jean shorts and the fine art of getting even with a 7-year-old.
80227574,TV Show,You vs. Wild,Unknown,Bear Grylls,United States,April 10  2019,2019,TV-PG,1 Season,Kids' TV  Reality TV  Science & Nature TV,In this interactive series  you'll make key decisions to help Bear Grylls survive  thrive and complete missions in the harshest environments on Earth.
80158875,Movie,Greg Davies: You Magnificent Beast,Peter Orton,Greg Davies,United Kingdom,April 10  2018,2018,TV-MA,66 min,Stand-Up Comedy,British comedian Greg Davies revisits terrifying dates  manscaping disasters  his father's pranks and more in a savagely funny stand-up special.
80142474,Movie,Frat Star,Grant S. Johnson  Ippsie Jones,Connor Lawrence  Justin Mark  Cathryn Dylan  Chris Elliott  Tyler Weaks  Max Sheldon  Austin Ramsey  Peter O'Connor  Nicole Balsam  Kaitlin Mesh,United States,April 10  2017,2017,TV-MA,85 min,Comedies,A freshman uninterested in joining a fraternity is convinced to pledge by a rich roommate who introduces him to a world darker than he ever dreamed.
80170688,TV Show,The Miracle,Unknown,Donghyun Kim  Nahyun  Yang Hak Jin  Yoon Hwa Hong,South Korea,April 10  2017,2016,TV-14,1 Season,International TV Shows  Korean TV Shows  TV Dramas,Polar opposites in personality and looks  fraternal twin sisters who live completely different lives wake up one day to find they've switched bodies.
80233085,Movie,Hedgehogs,Huang Jianming,Anthony Padilla  Ian Hecox  Jenn McAllister  Jon Heder  Chevy Chase,United States  China,April 1  2019,2016,PG,94 min,Children & Family Movies,When a hedgehog suffering from memory loss forgets his identity  he ends up on a big city journey with a pigeon to save his habitat from a human threat.
80210602,Movie,I Am Maris,Laura VanZee Taylor,Maris Degener,United States,April 1  2019,2018,TV-14,54 min,Documentaries,Through her own words and art  a young woman details the healing power of yoga in her struggle with anorexia and her journey to self-acceptance.
80141156,Movie,Love O2O,Tianyu Zhao,Jing Boran  Angelababy  Yu Bai  Li Qin  Li Xian  Seven Tan  Janice Wu  Jayden Wang  Cheng Yi  Li Jiuxiao,China,April 1  2019,2016,TV-14,103 min,International Movies  Romantic Movies  Sci-Fi & Fantasy,A college stud tries to level up his relationship with a computer science major after becoming attracted to her skills in an online role-playing game.
80095866,TV Show,Secrets of Great British Castles,Unknown,Dan Jones,United Kingdom,April 1  2019,2016,TV-PG,1 Season,British TV Shows  Docuseries  International TV Shows,Join historian Dan Jones on a journey back in time to the zenith of Britain's most iconic structures and their infamous inhabitants.
80103336,Movie,The Bye Bye Man,Stacy Title,Douglas Smith  Lucien Laviscount  Cressida Bonas  Michael Trucco  Doug Jones  Carrie-Anne Moss  Faye Dunaway  Jenna Kanell  Erica Tremblay  Cleo King,United States  China,April 1  2019,2017,PG-13,96 min,Horror Movies  Thrillers,Three college students move into an off-campus house and discover they've unwittingly unleashed a supernatural killer known as the Bye Bye Man.
80006149,TV Show,The Devil Is a Part-Timer!,Unknown,Ryota Osaka  Yoko Hikasa  Nao Toyama  Yuki Ono  Hiro Shimono  Kanae Ito  Josh Grelle  Felecia Angelle  Anthony Bowling  R. Bruce Elliott  Tia Lynn Ballard  Aaron Dismuke,Japan,April 1  2019,2013,TV-14,1 Season,Anime Series,Thwarted in their attempt to take over the world of Ente Isla  Satan and his general Alciel land in modern-day Tokyo  where they take on human form.
80207445,Movie,The Legend of Michael Mishra,Manish Jha,Arshad Warsi  Aditi Rao Hydari  Kayoze Irani  Boman Irani,India,April 1  2019,2016,TV-PG,118 min,Comedies  Dramas  International Movies,After a life of crime  a notorious kidnapper tries to change his ways and turn over a new leaf to win the heart of the woman he loves.
80209751,Movie,The Trap,Erik White,T.I.  Mike Epps  Loretta Devine  Queen Latifah  Teyana Taylor  Meagan Tandy  Stephen Bishop  Roland Powell  Joel Rush,United States,April 1  2019,2017,TV-MA,91 min,Comedies,A man returns home to Atlanta to try and turn around his family's struggling restaurant with the help of a new chicken recipe.
80063773,Movie,The Trust,Ben Brewer  Alex Brewer,Nicolas Cage  Elijah Wood  Sky Ferreira  Jerry Lewis  Eric Heister  Alexandria Lee  Ethan Suplee  Kenna James  Steven Williams  Carl Windom Carlito,United States,April 1  2019,2015,R,91 min,Thrillers,Discovering the location of a vault where a drug ring keeps its riches  two run-of-the-mill Las Vegas cops hatch a dicey plan to burgle it.
80231373,TV Show,Ultraman,Unknown,Ryohei Kimura  Takuya Eguchi  Megumi Han  Hideyuki Tanaka  Sumire Morohoshi  Ken Uo  Shigeru Ushiyama  Ryota Takeuchi  Eiji Hanawa  Hirokazu Sekido  Minoru Shiraishi  Kenjiro Tsuda  Hiroaki Hirata  Kaiji Soze,United States  Japan,April 1  2019,2019,TV-14,1 Season,Anime Series  International TV Shows,Decades ago  a hero from the stars left this world in peace. Now  the son of Ultraman must rise to protect the Earth from a new alien threat.
80202808,Movie,A Sort of Family,Diego Lerman,Bárbara Lennie  Daniel Aráoz  Claudio Tolcachir  Paula Cohen  Yanina Ávila,Argentina  Brazil  France  Poland  Germany  Denmark,April 1  2018,2017,TV-14,96 min,Dramas  International Movies  Thrillers,An Argentine doctor faces legal and ethical challenges when she travels to the countryside to pick up the infant she has been waiting to adopt.
80122234,TV Show,Bh Se Bhade,Unknown,Deven Bhojani  Suchita Trivedi  Sarita Joshi  Varun Khandelwal  Bhavna Khatri  Dushyant Wagh  Gulfam Khan  Atul Parchure,India,April 1  2018,2013,TV-PG,1 Season,International TV Shows  TV Comedies,A kind-hearted insurance agent has the mysterious power to temporarily shoulder the problems and pain of others  with comic results in his own life.
80226076,Movie,Big Time,Kaspar Astrup Schröder,Bjarke Ingels,Denmark,April 1  2018,2017,TV-MA,90 min,Documentaries,In this documentary  architect Bjarke Ingels offers his vision for 2 World Trade Center as he aims to restore Manhattan's skyline to its former glory.
80122188,TV Show,Buddha,Unknown,Himanshu Soni  Kajal Jain  Sanket Choukse  Kabir Bedi  Sameer Dharmadhikari  Jagat Singh  Reshmi Ghosh  Siddharth Vasudev  Amit Behl  Hemant Choudhary,Unknown,April 1  2018,2013,TV-PG,1 Season,International TV Shows  TV Dramas,In this historical drama series  young Prince Siddhartha undergoes an intense spiritual journey that eventually transforms him into the Buddha.
80041337,Movie,Dagh Ujala,Raj Amit Kumar,Victor Banerjee  Adil Hussain  Bhanu Uday  Preeti Gupta  Bhavani Lee  Ankur Vikal  Seema Rahmani  Samrat Chakrabarti,United States  India,April 1  2018,2015,TV-MA,103 min,Dramas  Independent Movies  International Movies,A lesbian daughter fights off an arranged marriage in India while an Islamic fundamentalist targets an anti-extremist Muslim scholar in New York.
80209356,Movie,Dare to Be Wild,Unknown,Unknown,Ireland,April 1  2018,2015,TV-PG,100 min,Dramas  Independent Movies  Romantic Movies,Irish landscape designer Mary Reynolds fights to bring her wild and unconventional style to the esteemed Chelsea Flower Show.
80244992,Movie,Ethirmarai,Unknown,Ramanathan  Rakesh,India,April 1  2018,2018,TV-14,91 min,International Movies  Music & Musicals  Thrillers,While investigating a brutal string of deaths  a detective begins to suspect that mind control may have played a part in the murders.
80208373,TV Show,Fallet,Unknown,Lisa Henni  Adam Godley  Tomas von Brömssen  Lia Boysen  Christoffer Nordenrot  Stina Rautelin  Erik Madsen  Magnus Krepper  Meliz Karlge  Linda Nilarve  Björn Granath  Richenda Carey  Dag Malmberg,Sweden,April 1  2018,2017,TV-MA,1 Season,Crime TV Shows  International TV Shows  TV Comedies,A Swedish detective and her timid British colleague's attempt to solve a gruesome murder case nets mixed results and miscommunication.
80196139,Movie,Fishpeople,Keith Malloy,Unknown,Unknown,April 1  2018,2017,TV-14,49 min,Documentaries  Sports Movies,In this exploration of the life-changing power of the ocean  six people from very different backgrounds find purpose and meaning in the sea.
80148180,Movie,Gringo: The Dangerous Life of John McAfee,Nanette Burstein,Unknown,United States,April 1  2018,2016,TV-MA,97 min,Documentaries,Tech tycoon John McAfee made millions from his anti-virus software. Now  he may be best known for his bizarre and scandalous lifestyle.
80225907,Movie,Influx,Luca Vullo,Unknown,United Kingdom,April 1  2018,2016,TV-PG,90 min,Documentaries  International Movies,Italians in London reveal the ups and downs of immigration and touch upon their uneasiness about leaving behind their crisis-ridden homeland.
80036662,TV Show,Lady  la vendedora de rosas,Unknown,Natalia Reyes  Michelle Orozco  Majida Issa  Ernesto Benjumea  Viña Machado  Carlos Mariño  Alberto Cardeño  Fabio Restrepo  Juan Pablo Barragán  Maria Jose Vargas,Colombia,April 1  2018,2015,TV-14,1 Season,International TV Shows  Spanish-Language TV Shows  TV Dramas,This series tells the life story of Colombian film star Lady Tabares  who was plucked off the mean streets to star in a film and quickly rose to fame.
80174145,TV Show,Loaded,Unknown,Jim Howick  Samuel Anderson  Jonny Sweet  Nick Helm  Mary McCormack  Aimee-Ffion Edwards  Lolly Adefope,United Kingdom,April 1  2018,2017,TV-14,1 Season,British TV Shows  International TV Shows  TV Comedies,Four friends become overnight millionaires after selling their video game start-up. But their newfound status tests their friendship and resolve.
80190215,Movie,Locked Up,Jared Cohn,Kelly McCart  Katrina Grey  Jared Cohn  Ingkarat Jaraswongkosol  Maythavee Weiss  Anastasia Maslova  Panipak Jaemmangkang  Suebpong Kulsathaporndhai,United States,April 1  2018,2017,TV-MA,86 min,Action & Adventure  Dramas  Independent Movies,After getting in a fight at her school in Southeast Asia  an American teen is sent to a correctional facility  where she faces hard labor and abuse.
80245519,Movie,Mandobasar Galpo,Tathagata Banerjee,Paoli Dam  Parambrata Chattopadhyay  Indrasish Roy  Koushik Sen  Biswajit Chakraborty,India,April 1  2018,2017,TV-14,103 min,Dramas  International Movies  Romantic Movies,With the assistance of a psychiatrist  an acclaimed filmmaker struggles to come to terms with a mysterious romantic trauma.
80245329,Movie,Metro,Ananda Krishnan,Yogi Babu  Bobby Simha  Shirish,India,April 1  2018,2016,TV-14,116 min,Dramas  International Movies  Thrillers,Disgusted by the gold-chain snatchers in his home city of Chennai  a man vows to combat the criminal menace by taking the law into his own hands.
80122233,TV Show,Ramayan,Unknown,Gagan Malik  Neha Sargam  Neil Bhatt,India,April 1  2018,2012,TV-14,1 Season,International TV Shows  TV Dramas,A prince's divine destiny to rule as a king is thwarted by his stepmother's scheme to put her own child on the throne in this legendary epic.
80245518,Movie,Rukh,Atanu Mukherjee,Adarsh Gourav  Manoj Bajpayee  Smita Tambe  Kumud Mishra,India,April 1  2018,2017,TV-MA,103 min,Dramas  Independent Movies  International Movies,Following the untimely death of his father  a young man begins to reconnect with his family while uncovering some difficult truths.
80124313,Movie,Sairat,Nagraj Manjule,Rinku Rajguru  Akash Thosar  Arbaz Shaikh  Tanaji Galgunde  Suresh Vishwakarma,India,April 1  2018,2016,TV-14,173 min,Dramas  International Movies  Romantic Movies,When two college students – a rich man’s daughter and a fisherman’s son – defy social edicts by falling in love  violence erupts in their village.
80049281,Movie,Secret in Their Eyes,Billy Ray,Chiwetel Ejiofor  Nicole Kidman  Julia Roberts  Dean Norris  Michael Kelly  Joe Cole  Zoe Graham  Alfred Molina,United States  United Kingdom  Spain  South Korea,April 1  2018,2015,PG-13,111 min,Dramas  Thrillers,A former FBI investigator reopens the haunting 13-year-old murder case of his colleague  only to uncover shocking truths hidden since then.
80217041,Movie,The Search for Life in Space,Stephen Amezdroz,Unknown,United States,April 1  2018,2016,TV-G,32 min,Documentaries,To determine whether we're alone in the universe  astrobiologists look to Jupiter  Mars and  closer to home  extreme environments on Earth.
80156408,Movie,Una,Benedict Andrews,Rooney Mara  Ben Mendelsohn  Riz Ahmed  Ruby Stokes  Natasha Little  Tara Fitzgerald  Tobias Menzies,United Kingdom  Canada  United States,April 1  2018,2016,R,94 min,Dramas  International Movies,A young woman tracks down the older man who preyed on her as a child  forcing them both to confront the damage done by what happened 15 years earlier.
80122193,TV Show,Badalte Rishton Ki Dastaan,Unknown,Additi Gupta  Sanjeeda Sheikh  Kiran Karmarkar  Abhinav Shukla  Tanushree Kaushal  Mona Ambegaonkar,India,April 1  2017,2013,TV-14,1 Season,International TV Shows  TV Dramas,When a man is killed  his wife and his lover – both of whom are pregnant with his children – come under the thumb of his brutal  dictatorial father.
80159714,TV Show,Bala Loca,Unknown,Alejandro Goic  Trinidad González  Ingrid Isensee  Mario Horton  Manuela Oyarzún  Fernanda Urrejola  Catalina Saavedra  Pablo Schwarz  Aline Küppenheim  Marcial Tagle  Víctor Quezada  Alfredo Castro  Roberto Farías  Hugo Medina  Daniel Candia  María Paz Grandjean  Alejandro Sieveking  Nicolás Durán  Sergio Hernández  Willy Semler  Erto Pantoja,Chile,April 1  2017,2016,TV-MA,1 Season,International TV Shows  Spanish-Language TV Shows  TV Dramas,A veteran journalist starting a news site about corruption in Chile stumbles on a big story when a fellow investigative reporter dies suspiciously.
80172938,Movie,Beyond All Boundaries,Sushrut Jain,Kunal Nayyar,United States  India,April 1  2017,2013,TV-14,98 min,Documentaries  International Movies  Sports Movies,As the 2011 Cricket World Cup begins  three Indians demonstrate their passion and the sacrifices they've made for the country's most popular sport.
80131414,Movie,Born to Be Free,Gayane Petrosyan,Casting a light on the mistreatment of sea mammals  this documentary follows the plight of 18 Beluga whales kept in captivity for years.,United Kingdom  Russia,April 1  2017,2016,TV-14,74 min,Documentaries  International Movies,Casting a light on the mistreatment of sea mammals  this documentary follows the plight of 18 Beluga whales kept in captivity for years.
80170612,Movie,Celluloid Man,Shivendra Singh Dungarpur,P.K. Nair,India,April 1  2017,2012,TV-PG,156 min,Documentaries  International Movies,This documentary chronicles the philosophy and life's work of archivist P.K. Nair  who made a mission of preserving Indian cinema’s rich history.
80144890,Movie,Couples Counseling,Alexandre Reinecke,Zezé Polessa  Daniel Dantas  Paulo Vilhena  Fernanda Paes Leme  Juliana Mesquita,Brazil,April 1  2017,2016,TV-MA,88 min,Comedies  Dramas  International Movies,A seasoned couples therapist comes to realize she might need help with her own marriage after meeting a new pair of young clients.
80106786,Movie,Dancing Quietly,Philipp Eichholtz,Martina Schöne-Radunski  Hans-Heinrich Hardt  Sebastian Fräsdorf  Claudia Jacob  Deleila Piasko  Tobias Borchers  Ruth Bickelhaupt,Germany,April 1  2017,2016,TV-MA,70 min,Dramas  Independent Movies  International Movies,After years of battling a deep depression  a young woman attempts to pass an important exam with the help of a fellow student.
80115101,Movie,Deuces,Jamal Hill,Larenz Tate  Meagan Good  Lance Gross  Antonique Smith  La La Anthony  Rick Gonzalez  Rotimi  Andra Fuller,United States,April 1  2017,2016,TV-MA,88 min,Dramas,Assigned to go undercover to take down an impenetrable crime ring  a detective finds himself falling under the sway of its enigmatic leader.
80141261,Movie,Don't Look Down,Daniel Gordon,Richard Branson,United Kingdom,April 1  2017,2016,TV-MA,93 min,Documentaries  International Movies,Aided by dramatic reconstructions and archive footage  Sir Richard Branson recounts his daring attempts to break hot air balloon records.
80081955,Movie,Five Nights in Maine,Maris Curran,David Oyelowo  Dianne Wiest  Rosie Perez  Teyonah Parris  Hani Furstenberg  Bill Raymond,United States,April 1  2017,2015,TV-14,83 min,Dramas  Independent Movies,After his wife dies in a car accident  a grief-stricken man visits his estranged mother-in-law in Maine  where they try to help each other heal.
80164112,Movie,Joe Cocker: Mad Dog with Soul,John Edginton,Unknown,United Kingdom,April 1  2017,2017,TV-14,90 min,Documentaries  International Movies  Music & Musicals,From his star turn at Woodstock to his battles with addiction  this film chronicles the stormy life and unique talent of soulful singer Joe Cocker.
80122240,TV Show,Khelti Hai Zindagi Aankh Micholi,Unknown,Ulka Gupta  Gautami Kapoor  Reema Shaikh  Vinay Jain  Manav Gohil  Helly Shah,India,April 1  2017,2013,TV-14,1 Season,International TV Shows  TV Dramas,The life of a 14-year-old girl is thrown into turmoil when her father dies  forcing her mother to make hard choices for their family.
80125512,Movie,Lavender,Ed Gass-Donnelly,Abbie Cornish  Diego Klattenhoff  Justin Long  Dermot Mulroney  Lola Flanery  Sarah Abbott  Liisa Repo-Martell  Peyton Kennedy,Canada  United States,April 1  2017,2016,NR,93 min,Dramas  International Movies  Thrillers,After discovering old fractures in her skull  a photographer recovering from amnesia becomes increasingly haunted by a sinister childhood secret.
80121873,TV Show,Maharakshak: Aryan,Unknown,Aakarshan Singh  Vikramjeet Virk  Reena Aggarwal  Khalid Siddiqui  Abigail Jain  Rishabh Jain,India,April 1  2017,2014,TV-14,1 Season,International TV Shows  TV Action & Adventure  TV Sci-Fi & Fantasy,Shy nerd Aryan learns soon after his 18th birthday that he has inherited superpowers  which he must use to vanquish a variety of evil threats.
80122186,TV Show,Razia Sultan,Unknown,Pankhuri Awasthy  Saurabh Pandey  Rohit Purohit  Sooraj Tapar  Mohit Abrol  Seema Kapoor,India,April 1  2017,2015,TV-14,1 Season,International TV Shows  Romantic TV Shows  TV Dramas,This sweeping historical drama charts the rise of a remarkable real-life figure  the first woman to ever rule the Delhi Sultanate.
80122190,TV Show,Satrangi,Unknown,Deepali Sahay,Unknown,April 1  2017,2014,TV-PG,1 Season,Docuseries  International TV Shows,Young musicians from 13 states in India demonstrate their cultural heritage by performing regional folk music using traditional instruments.
80104318,Movie,Silicon Cowboys,Jason Cohen,Unknown,United States,April 1  2017,2016,TV-PG,77 min,Documentaries,This documentary tells the story of Compaq Computer and its three founders  who in 1982  took on Goliath IBM at the height of its PC dominance.
80100054,Movie,Skins,Eduardo Casanova,Ana Polvorosa  Candela Peña  Macarena Gómez  Carmen Machi  Jon Kortajarena  Secun de la Rosa  Itziar Castro  Antonio Durán 'Morris'  Joaquín Climent  Ana María Ayala  Eloi Costa,Spain,April 1  2017,2017,TV-MA,78 min,Dramas  International Movies,Deformed  disfigured characters must find a way to deal with society shunning their differences in this darkly comic social drama.
80097468,Movie,The Bad Kids,Keith Fulton  Louis Pepe,Unknown,United States,April 1  2017,2016,TV-MA,101 min,Documentaries,In this documentary  teachers at a Mojave Desert high school adhere to a belief that compassion and life skills can profoundly help at-risk students.
80171439,Movie,The Human Factor: The Untold Story of the Bombay Film Orchestras,Rudradeep Bhattacharjee,Unknown,India,April 1  2017,2013,TV-PG,53 min,Documentaries  International Movies  Music & Musicals,A family of Parsi musicians collectively works for over 60 years scoring the orchestral soundtracks for some of Bollywood's most memorable films.
80104237,Movie,The Tenth Man,Daniel Burman,Alan Sabbagh  Julieta Zylberberg  Usher Barilka  Elvira Onetto  Adrián Stoppelman  Dan Breitman  Elisa Carricajo,Argentina,April 1  2017,2016,TV-MA,81 min,Dramas  International Movies,After spending much of his adult life in New York  an affable economist returns home to Buenos Aires and tries to reconnect with his aloof father.
80093107,Movie,Toro,Kike Maíllo,Mario Casas  Luis Tosar  José Sacristán  Claudia Canal  José Manuel Poga  Ingrid García Jonsson  Luichi Macías,Spain,April 1  2017,2016,NR,106 min,Dramas  International Movies  Thrillers,Ex-con Toro's brother and former partner in crime makes a desperate plea for help that may put Toro back behind bars ... if he survives at all.
80094557,TV Show,Cyborg 009 VS Devilman,Unknown,Jun Fukuyama  Shintaro Asanuma  Haruka Shiraishi  Tomoaki Maeno  M・A・O  Hiroki Touchi  Takeshi Koyama  Yu Mizushima  Hozumi Goda  Ayumu Okamura  Saori Hayami  Satoshi Hino  Johnny Yong Bosch  Bryce Papenbrook  Christine Marie Cabanos  Spike Spencer  Stephanie Sheh  Michael Sinterniklaas  Keith Silverstein  Joey Lotsko  Tony Azzolino  Steve Staley  Cristina Vee  Christopher Corey Smith,Japan,April 1  2016,2015,TV-14,1 Season,Anime Series  International TV Shows,When a Black Ghost scientist releases newly modified cyborgs and mysterious demons appear in Tokyo  the worlds of "Devilman" and "Cyborg 009" meet.
80085439,Movie,Frank and Cindy,G.J. Echternkamp,Rene Russo  Oliver Platt  Johnny Simmons  Jane Levy  Marc Maron  Ron Myles  Jessica Garrison  Fabianne Therese,United States,April 1  2016,2015,R,102 min,Comedies  Dramas  Independent Movies,A student filmmaker vengefully turns his camera on his bitter mom and washed-up rock star stepdad in this dramedy based on a documentary.
80011846,Movie,Iverson,Zatella Beatty,Allen Iverson,United States,April 1  2016,2014,NR,88 min,Documentaries  Sports Movies,This unfiltered documentary follows the rocky life and stratospheric career of Allen Iverson  an NBA icon who left an indelible mark on the sport.
80064521,Movie,Jeremy Scott: The People's Designer,Vlad Yudin,Jeremy Scott,United States,April 1  2016,2015,PG-13,109 min,Documentaries,The journey of fashion designer Jeremy Scott from humble roots on a Missouri farm to creative director of Moschino is charted in this documentary.
80106136,TV Show,Yo-Kai Watch,Unknown,Johnny Yong Bosch  J.W. Terry  Alicyn Packard  Melissa Hutchison  Pierre Holloway  Brent Pendergrass,United States,April 1  2016,2015,TV-Y7,1 Season,Anime Series  Kids' TV,Nate frees a mythical being trapped in a magic capsule  and the two new friends have adventures with all sorts of troublesome supernatural creatures.
80002612,TV Show,Marvel's Iron Fist,Unknown,Finn Jones  Jessica Henwick  David Wenham  Jessica Stroup  Tom Pelphrey,United States,September 7  2018,2018,TV-MA,2 Seasons,Crime TV Shows  TV Action & Adventure  TV Dramas,Danny Rand resurfaces 15 years after being presumed dead. Now  with the power of the Iron Fist  he seeks to reclaim his past and fulfill his destiny.
80095988,TV Show,Stretch Armstrong & the Flex Fighters,Unknown,Scott Menville  Steven Yeun  Ogie Banks  Wil Wheaton  Keith David  Miguel Ferrer  David Kaye  Kate Mulgrew  Nazneen Contractor  Felicia Day,United States,September 7  2018,2018,TV-Y7-FV,2 Seasons,Kids' TV,Jake Armstrong and his best friends are unexpectedly transformed into superheroes who learn to reach far beyond the limits of any ordinary teenager.
80024113,TV Show,Galavant,Unknown,Joshua Sasse  Timothy Omundson  Vinnie Jones  Mallory Jansen  Karen David  Luke Youngblood,United States,September 7  2016,2016,TV-PG,2 Seasons,TV Action & Adventure  TV Comedies,In a time of legend  Galavant the knight embarks on a quest to save his fair lady and become a hero in this tongue-in-cheek musical comedy.
80200942,TV Show,Elite,Unknown,Danna Paola  Miguel Herrán  María Pedraza  Itzan Escamilla  Miguel Bernardeau  Jaime Lorente  Álvaro Rico  Arón Piper  Mina El Hammani  Ester Expósito  Omar Ayuso,Spain,September 6  2019,2019,TV-MA,2 Seasons,Crime TV Shows  International TV Shows  Spanish-Language TV Shows,When three working-class teens enroll in an exclusive private school in Spain  the clash between them and the wealthy students leads to murder.
80186848,TV Show,Jack Whitehall: Travels with My Father,Unknown,Jack Whitehall  Michael Whitehall,United Kingdom,September 6  2019,2019,TV-MA,3 Seasons,British TV Shows  Docuseries  International TV Shows,Jovial comic Jack Whitehall invites his stuffy father  Michael  to travel with him through Southeast Asia in an attempt to strengthen their bond.
80020542,TV Show,Gotham,Danny Cannon,Ben McKenzie  Donal Logue  Jada Pinkett Smith  David Mazouz  Sean Pertwee  Camren Bicondova  Robin Lord Taylor  Cory Michael Smith  Erin Richards  John Doman  Victoria Cartagena  Andrew Stewart-Jones  Larry Pine  Jessica Lucas  Maggie Geha  Charlie Tahan  Drew Powell  Morena Baccarin  Anthony Carrigan  Crystal Reed  Chris Chalk  Damian Young  Michael Buscemi  Alexander Siddig  Michael Maize,United States,September 30  2019,2019,TV-14,5 Seasons,Crime TV Shows  TV Action & Adventure  TV Dramas,Long before he was commissioner  rookie cop James Gordon takes on Gotham City crime and corruption to avenge the murder of Bruce Wayne's parents.
80074503,TV Show,Real Rob,Unknown,Rob Schneider  Patricia Schneider  Jamie Lissow  Miranda Scarlett Schneider,United States,September 29  2017,2017,TV-MA,2 Seasons,TV Comedies,Go inside the world of comedian and actor Rob Schneider in this comedy series that follows the ups and downs of his career and family life.
